Eu1,Eu2,Eu3,AngD1,AngD2,AngD3,P,D,Time,Prop,Energy,Error
-2.3119,1.3626,-2.5025,0.026172,-1.5265,-1.8745,0.35822,0.32071,0.010871,4.1899,0.37767,0.0074
-1.3866,-0.29453,-1.2482,0.37779,0.38065,-0.33776,0.13537,0.26974,0.0045982,2.427,0.047677,0.012293
2.9383,0.46382,-3.1329,0.47195,0.26546,-0.12065,0.047584,0.28097,0.015692,4.8915,0.080675,0.036832
0.32629,-0.1673,1.7235,0.033339,-0.41416,0.95627,0.096688,0.13243,0.018178,3.7514,0.2512,0.011424
1.2057,0.66785,1.6526,0.54578,0.90871,0.99946,0.059942,0.1721,0.0079408,4.3393,0.21421,0.0233
0.77903,0.094273,1.3783,0.38337,0.0185,0.065704,0.18037,0.31593,0.018569,3.7116,0.17208,0.01471
3.0514,1.537,-1.0157,-0.76865,0.24424,-0.68106,0.042033,0.24518,0.014466,5.329,0.1859,0.040297
1.0981,-1.2523,-0.34027,0.24809,1.2527,0.65444,0.14873,0.33831,0.0081146,1.4944,0.16185,0.018856
-0.2071,-0.75073,-2.0776,-0.19312,1.1215,0.41894,0.19098,0.27356,0.0034382,5.2283,0.1266,0.0064613
-0.020956,-1.4849,-2.2886,0.073106,0.40463,0.041769,0.20116,0.42321,0.0087845,1.8473,0.049695,0.018328
-0.89441,0.68578,-2.8451,-0.87872,0.4911,0.34215,0.17316,0.47677,0.009069,2.7074,0.11433,0.02264
-2.197,1.1674,2.0946,1.013,0.56446,0.30688,0.21883,0.30575,0.0039785,4.705,0.16255,0.0088266
-0.3482,0.77683,2.1103,0.75381,-0.16803,0.13585,0.11384,0.27817,0.017458,5.3782,0.16115,0.019698
-1.2272,0.2484,-0.61823,0.65986,-0.3966,-0.14111,0.22945,0.28664,0.01999,5.5083,0.072373,0.0098694
2.2503,1.3084,0.40887,-1.4074,-0.27058,-0.85915,0.17802,0.27202,0.012609,5.1134,0.21373,0.013101
-0.9844,-1.3783,0.13647,-0.039145,0.80547,0.79544,0.32464,0.3178,0.016701,4.726,0.10511,0.008018
0.61891,-0.11374,1.3766,0.3686,0.12028,0.81137,0.023362,0.21807,0.017183,3.0573,0.069241,0.022878
0.21137,-1.4153,-0.60629,0.35544,-0.26082,1.0386,0.18752,0.39322,0.013316,0.71688,0.087545,0.017232
1.6898,-0.264,1.5573,-0.52746,-0.2836,0.6118,0.053294,0.16715,0.01871,3.3163,0.154,0.025878
2.7276,-0.58459,0.86805,-0.50292,0.26896,0.82679,0.14209,0.48725,0.017328,5.2777,0.1765,0.028863
-2.5785,-0.3894,-0.43937,0.55203,0.66299,-0.44627,0.051627,0.17253,0.0083947,4.8341,0.14553,0.020894
0.61426,-1.1129,-1.213,0.15643,-0.10573,0.18232,0.17341,0.2402,0.015165,3.1141,0.024846,0.012688
2.1057,0.036719,-1.1096,0.25893,0.024239,-0.29903,0.12901,0.24257,0.015244,4.2934,0.066166,0.014863
-0.82126,0.20124,-1.0346,0.22489,0.26629,-0.64588,0.30897,0.3202,0.018976,2.9859,0.051286,0.0086013
2.1146,0.0031664,-2.6836,0.2332,-0.30425,-0.75996,0.089932,0.47033,0.018943,0.27737,0.10024,0.047169
1.0163,1.4781,0.32125,0.21999,-0.3336,-0.26332,0.1432,0.24506,0.015776,4.6943,0.031224,0.013839
-2.1597,-0.85006,3.0417,0.82218,-0.20891,1.0522,0.052267,0.10914,0.0052224,5.2283,0.222,0.0068978
-1.2335,0.35492,2.52,-0.61837,-0.683,-0.45341,0.069097,0.226,0.019767,4.5075,0.12137,0.024205
1.9055,-0.46186,-3.0202,0.2574,-0.36134,0.69294,0.094237,0.23491,0.012784,2.8801,0.06534,0.020454
2.9326,0.29094,-0.40851,0.030128,-0.19225,-0.020752,0.12593,0.40867,0.013705,5.5804,0.12674,0.028942
0.85847,-0.17721,1.174,-0.6002,-0.36676,0.87209,0.11059,0.25739,0.014976,4.6584,0.17026,0.018282
-0.25866,-0.88577,-2.575,0.49236,-0.88374,0.41944,0.1801,0.26272,0.013467,4.8659,0.10754,0.010609
2.5483,1.5474,3.0072,-0.33613,0.86058,0.70149,0.081675,0.49119,0.018711,0.12849,0.13334,0.048915
0.41958,-0.096863,-2.5834,0.86578,1,-0.92336,0.32107,0.36617,0.014655,2.3515,0.18617,0.0095333
-1.4458,-0.46939,1.906,0.19728,-0.70122,1.3418,0.056589,0.16182,0.011403,4.9752,0.19689,0.019905
-2.7409,-0.14626,-1.2803,-0.73027,0.08616,0.21773,0.13753,0.39311,0.006894,5.0567,0.17013,0.014492
2.1101,-1.0861,-0.891,0.57915,-0.062296,-0.40591,0.1467,0.24248,0.0053129,3.3884,0.1606,0.013822
1.8606,1.5251,-0.32584,1.8206,-0.85604,-0.25646,0.13143,0.21688,0.019463,4.8204,0.33821,0.01387
-1.1582,-1.1623,2.8291,0.088914,-0.29126,0.108,0.063552,0.23249,0.0078718,4.8152,0.095043,0.019994
0.8757,0.39536,-1.9333,-0.82525,0.14585,1.0382,0.16381,0.44984,0.016191,1.0793,0.12122,0.023401
-3.036,0.59171,2.305,0.32568,0.38065,-0.17565,0.12944,0.4032,0.0077169,4.2344,0.096753,0.017614
-2.3692,0.47922,-1.6982,-0.15684,0.1219,-0.31697,0.18091,0.373,0.0049147,3.1491,0.099729,0.0017037
0.93148,1.2565,2.0144,-0.5983,-0.87363,1.0144,0.2091,0.21736,0.0087949,3.226,0.36172,0.0082703
1.1151,1.3403,2.86,-1.343,0.35825,0.18838,0.098037,0.24052,0.013785,4.6249,0.26983,0.019476
-1.9685,0.13455,2.7027,-1.1123,-0.67812,-0.026223,0.052022,0.18383,0.019339,3.832,0.20942,0.028353
-1.9788,-0.33898,-2.1856,-0.49986,-0.55784,0.30179,0.12622,0.30569,0.0060674,5.2588,0.099998,0.019325
-1.1098,-1.0989,-2.686,0.83006,-0.33523,0.29809,0.16098,0.39869,0.0057312,5.0426,0.11101,0.016685
1.2735,0.40931,1.8516,0.4443,0.19677,-0.67002,0.034292,0.30236,0.017552,5.0713,0.071457,0.022838
-2.7979,-1.0681,-0.79648,0.44384,1.1588,0.26911,0.016466,0.1273,0.019062,2.7325,0.15589,0.050936
-2.9437,-1.3859,1.102,0.40117,-0.80004,-0.17797,0.17247,0.28295,0.0071754,3.645,0.10625,0.013645
-1.2209,1.2312,1.8488,-0.46606,0.18928,-0.35763,0.062245,0.21998,0.015518,4.8987,0.082696,0.030626
-2.0137,0.12673,-0.46894,-0.31124,-1.3237,-1.2964,0.20859,0.35313,0.019997,4.927,0.27118,0.014186
-2.4468,1.1044,1.1922,-0.91241,0.15735,-0.23041,0.057618,0.28836,0.019569,0.64672,0.12948,0.044003
2.7492,0.23099,3.0566,-0.5934,-1.2258,1.194,0.012424,0.083922,0.019939,4.5937,0.26133,0.035429
1.9598,-0.03183,-0.49722,-1.225,-0.7878,0.42421,0.16623,0.3941,0.011791,4.8818,0.24275,0.019698
-1.3325,-0.33793,-0.74224,-0.065849,0.87135,-0.71523,0.12731,0.28355,0.005794,5.2317,0.11549,0.011156
-1.6053,-1.0853,-1.4367,-0.53709,0.12525,1.2517,0.19758,0.37131,0.0073733,2.529,0.14076,0.015123
2.0654,1.0287,-2.2863,0.75678,0.68523,-0.053533,0.044872,0.29133,0.019025,1.177,0.098207,0.05651
-2.6925,-1.5471,-1.7184,0.88002,-0.56728,-0.56117,0.06505,0.38649,0.018485,2.238,0.1665,0.049287
3.1012,-1.1346,2.4499,0.46408,-0.18076,0.63834,0.16757,0.25399,0.016991,5.0767,0.099877,0.012501
-0.35527,1.1376,0.94799,0.22296,-0.036536,-0.48017,0.13411,0.34026,0.0062407,5.1272,0.1134,0.014702
-1.5933,-0.65519,1.6493,0.015962,1.2347,0.32453,0.12766,0.30104,0.0089718,4.5168,0.18369,0.020057
0.80294,-0.76406,-2.3867,-0.28527,-0.097841,-0.96533,0.12723,0.41612,0.015541,0.65633,0.067859,0.028164
0.66278,0.33596,2.6398,-0.71828,-0.13675,-1.2472,0.017119,0.21517,0.017241,0.20119,0.1321,0.068566
1.5746,0.65381,-2.979,-0.68444,0.30351,0.22308,0.067152,0.23649,0.019818,2.5953,0.12537,0.030565
0.55244,1.07,-1.3595,-0.48486,1.0238,1.0902,0.32926,0.4475,0.011095,5.981,0.2029,0.012087
-1.8717,0.14665,-1.7708,-0.33566,-0.38214,-0.088203,0.19842,0.40633,0.004836,5.5364,0.056222,0.0059417
2.6367,1.0411,0.86311,-0.5667,-0.35811,0.5195,0.12905,0.25822,0.019953,3.726,0.11046,0.016853
-1.4461,1.4243,1.1237,-0.60974,0.2666,-0.0045421,0.081032,0.27268,0.019845,2.0825,0.15573,0.027318
1.8665,-0.80014,-0.088285,-0.43501,0.79392,-0.21753,0.10967,0.2993,0.019867,4.5899,0.11311,0.021502
1.1294,-1.4234,1.6183,-0.20018,0.44039,-0.50552,0.08032,0.16913,0.008535,4.9681,0.15497,0.015045
1.5609,0.35351,-1.3131,0.67194,0.39827,0.41528,0.19037,0.22927,0.0052399,4.9144,0.091596,0.0084877
1.8678,-1.1799,0.3864,-0.47221,-0.096438,0.37686,0.044893,0.21894,0.01941,5.3312,0.094015,0.039536
-1.0642,0.98743,2.2961,0.45832,0.15123,-0.33529,0.11664,0.24075,0.01462,5.2045,0.083694,0.017735
-1.8749,-1.3841,0.15253,-0.66075,0.089084,-1.3248,0.2905,0.26958,0.017865,4.9741,0.25945,0.0068539
0.019428,1.0068,0.22723,0.095356,0.26655,-0.62842,0.22508,0.2678,0.016376,4.7778,0.07964,0.0093025
-2.5984,0.65787,-1.58,0.059076,-0.50824,0.45286,0.13508,0.31537,0.01481,5.2507,0.10673,0.019521
0.075439,-0.53297,0.56961,0.56665,-1.3179,-0.28522,0.18905,0.34286,0.019167,5.0544,0.27701,0.015041
-1.2967,-1.1813,-2.95,-0.46194,0.35772,0.034473,0.049126,0.22678,0.017819,2.109,0.097879,0.036134
-1.6839,-1.0152,1.4355,0.50499,-0.24168,0.49512,0.10769,0.25481,0.019887,5.2409,0.076661,0.020604
2.1013,-0.58364,-1.401,0.025759,0.77742,0.29461,0.17337,0.34269,0.013539,5.2665,0.089282,0.016604
2.1913,0.0055807,-3.0264,-0.037348,0.68708,-1.3235,0.09437,0.24981,0.0098148,4.5982,0.26655,0.020441
2.995,-1.3264,-0.26206,-0.4903,0.33061,0.26508,0.084785,0.27177,0.0075777,3.2893,0.13039,0.01031
-2.4407,-0.78558,-2.846,-0.66825,0.24788,0.42118,0.10985,0.32218,0.019876,4.1148,0.17902,0.024147
1.7998,1.2972,3.0613,-0.54948,0.17912,-0.97756,0.096007,0.37931,0.0092156,2.9364,0.13893,0.015848
1.5796,-1.0919,0.692,-0.0098085,-0.24505,-0.13641,0.089832,0.24538,0.017044,4.8183,0.14012,0.022053
1.2041,1.2584,-3.0464,0.53258,-0.28201,-0.34624,0.12076,0.3066,0.017302,3.7277,0.16562,0.020672
0.66032,-1.4343,1.5289,0.41109,-0.1349,0.0034514,0.080341,0.31456,0.0096571,5.2356,0.10313,0.026706
-1.0441,0.58568,-2.4061,0.42577,0.24184,0.59899,0.22607,0.30996,0.0032826,3.787,0.06252,0.0086031
-1.7546,-0.27054,2.8449,0.035102,1.1298,0.047972,0.082266,0.28203,0.01952,5.098,0.23933,0.028999
2.9946,-0.1169,0.3358,-0.050395,-0.79381,1.7161,0.12458,0.089353,0.0094105,4.7885,0.48954,0.0063243
-1.8814,0.40829,-2.5132,-0.93075,-0.33281,0.13281,0.076939,0.2336,0.018488,0.69532,0.094349,0.02581
-0.78354,-1.4546,2.4731,0.28219,0.6263,0.7947,0.26904,0.26025,0.01507,3.5139,0.57911,0.0074838
-1.499,-0.63603,-2.0265,0.13998,1.0395,-0.51238,0.1864,0.46546,0.0065274,4.9225,0.18082,0.013806
-0.42889,0.66995,-1.1239,-0.64799,0.54582,-0.65161,0.47565,0.43146,0.0021366,5.3718,0.089219,0.0049461
1.37,-1.3563,2.1958,-0.3432,-0.25233,-0.80831,0.13151,0.30169,0.018621,2.6467,0.12821,0.020874
2.6855,0.25166,-2.9878,0.26751,-0.18596,0.15987,0.072882,0.23316,0.014372,5.2301,0.12008,0.027115
1.3592,0.82418,-2.5292,1.4005,-0.24741,0.29383,0.17214,0.25848,0.01039,5.0673,0.19998,0.012223
1.8892,1.2429,-2.4745,0.5413,0.088246,-0.23056,0.098193,0.27831,0.019958,5.0783,0.13757,0.02272
-0.26125,0.87954,-1.8531,0.088318,-0.50132,-0.29991,0.24099,0.22449,0.0024106,2.9177,0.038453,0.0061831
-2.0468,0.3779,2.5069,-0.71248,-0.25493,0.65435,0.032125,0.21364,0.013102,1.5676,0.10761,0.028872
-2.3635,-0.6372,-0.16482,-0.072112,-0.16934,-0.1529,0.086547,0.23037,0.0091339,2.1241,0.040593,0.020966
1.9754,-0.83791,1.8664,-0.98107,-0.60253,-0.61174,0.042748,0.3029,0.018728,0.97015,0.16105,0.065471
-3.13,0.42166,-1.3126,-1.0647,0.73337,-0.5198,0.047336,0.11369,0.018769,5.2637,0.24728,0.018928
2.7539,0.68885,-0.25001,0.46586,0.61729,-0.36821,0.14348,0.4584,0.013537,3.4925,0.10217,0.028109
2.8228,-1.4631,-0.79758,-0.92937,-0.9781,0.15473,0.040754,0.16688,0.019994,3.0168,0.26267,0.032255
1.437,-1.5467,-2.6933,0.13444,1.2571,0.23193,0.17596,0.21923,0.0053868,4.6057,0.16417,0.0098986
-0.74828,-1.2403,0.79887,0.57164,0.528,-0.18188,0.28843,0.2694,0.002911,2.5833,0.17159,0.0091116
0.29848,-0.067275,2.0412,1.4647,-0.22856,0.5925,0.11196,0.16924,0.0054779,5.0642,0.32425,0.012412
-3.0378,0.88078,2.284,-0.32613,-0.53364,-0.58403,0.11733,0.38443,0.014769,1.9242,0.062209,0.027891
-0.035767,-1.5413,-1.8769,-0.2227,0.33272,1.1171,0.47777,0.38705,0.015162,4.8396,0.12533,0.0072705
2.9504,-1.4914,2.3265,-0.25679,0.021161,-1.0645,0.13838,0.17186,0.014739,5.0179,0.13216,0.0085143
-3.0348,1.2943,-2.8509,-0.8002,0.50224,0.07097,0.16063,0.25913,0.016058,5.0458,0.12841,0.013076
2.3288,-0.61299,0.89805,-0.60552,-0.10443,0.39489,0.10817,0.38336,0.008608,5.4605,0.1965,0.0095807
-0.18477,0.031081,2.5675,-0.24589,0.34991,-0.47575,0.12703,0.42913,0.012052,5.0472,0.1039,0.028709
2.5577,-0.88005,-1.1797,-0.33459,0.37428,-0.10011,0.10954,0.29402,0.014927,5.184,0.10128,0.023357
-2.5233,-0.0072565,-0.56419,-0.27491,-0.084271,-0.33763,0.048991,0.36227,0.014486,2.8653,0.039681,0.023257
-0.39713,1.0322,2.1449,0.22958,-1.3743,0.5486,0.067976,0.24428,0.011439,4.3557,0.30181,0.030214
-2.3476,0.72116,2.5555,0.0015505,-0.26963,0.011325,0.040866,0.23345,0.015241,0.68164,0.016683,0.046353
0.15076,-0.66233,-0.37218,0.8197,0.15425,0.65026,0.19678,0.30101,0.0089208,2.1298,0.091033,0.013504
0.50491,0.71332,-1.0085,-0.28278,0.48777,0.49477,0.26344,0.1776,0.016971,4.884,0.064925,0.0040983
0.47711,1.4452,0.76261,-0.025605,-0.035431,-0.62759,0.11757,0.25036,0.0050548,4.9268,0.054145,0.010002
-0.98836,-1.0788,1.1578,-0.27034,0.15856,-0.066523,0.14219,0.27329,0.019996,4.8836,0.058196,0.016267
-0.69651,0.048927,-0.46008,0.10176,-0.109,0.22768,0.32278,0.27518,0.019274,4.6485,0.026596,0.0072752
-1.1773,0.12567,-1.5899,-0.54544,-0.36948,0.54649,0.26015,0.48359,0.0046046,4.1475,0.050916,0.0069288
-1.0877,0.40078,-1.3858,0.04277,-0.42902,0.11678,0.36691,0.46051,0.0027782,4.7499,0.021323,0.0032203
-0.90956,0.93232,3.115,0.46547,-1.5128,-0.19422,0.21192,0.4506,0.011775,2.9038,0.22924,0.017887
-2.4494,0.83686,-1.0927,-0.14977,-1.2562,0.38144,0.092882,0.35263,0.0089093,0.15153,0.14792,0.022848
1.3659,1.0103,1.8631,-0.11197,0.58682,0.10239,0.12705,0.24833,0.017763,4.8606,0.14192,0.015589
-1.7291,0.59523,0.1336,-1.3833,-0.3787,-1.0125,0.10761,0.31784,0.0069362,4.1907,0.232,0.016956
0.18586,0.52991,-1.3093,-0.57017,-0.11735,-0.22732,0.27538,0.20434,0.0062298,5.0907,0.035611,0.0058297
-1.6774,-0.12534,2.1011,0.35934,0.73229,-0.38798,0.071903,0.42126,0.019998,1.6302,0.18078,0.048455
-2.694,-1.3347,-2.2557,1.0256,-0.35044,0.039763,0.099872,0.19346,0.012562,5.4456,0.24039,0.014449
1.1787,-1.3118,-0.67247,-0.16192,1.3759,-1.1193,0.14361,0.20999,0.017096,4.8773,0.24153,0.011908
2.521,-0.83712,-1.3278,-0.091549,-0.4006,0.48093,0.059326,0.29311,0.015851,0.46387,0.082541,0.04457
-2.5184,0.41606,-2.264,-0.059745,0.4238,0.4647,0.085675,0.22923,0.0064371,4.5302,0.10606,0.018013
-0.23955,-0.72449,-0.99102,0.69872,0.18611,0.90092,0.42365,0.21696,0.015577,4.8279,0.087598,0.0051807
0.45942,1.055,2.3965,-0.47283,0.52394,1.372,0.048146,0.30692,0.01384,1.5641,0.19158,0.032716
1.2112,1.274,-0.50559,-0.29158,1.3157,0.077871,0.25051,0.25006,0.010762,4.6358,0.21787,0.0081471
-2.7109,-1.0097,-1.4457,0.13849,0.91996,0.4793,0.067375,0.18398,0.013091,5.1934,0.2715,0.019458
-0.28156,1.509,-0.93291,-0.40807,0.053593,-0.1745,0.21067,0.28793,0.019999,5.1904,0.045792,0.010445
-1.3983,-0.56329,1.1432,-0.92795,1.5921,0.73214,0.14459,0.26516,0.015884,2.6577,0.31533,0.014825
-2.0624,-1.3567,-1.2132,0.56352,0.26553,0.055443,0.15034,0.31275,0.019609,5.1623,0.093151,0.018197
0.67822,-0.60672,1.4995,-0.64273,-1.0209,0.32922,0.028359,0.17831,0.015689,0.48242,0.17336,0.040232
3.0091,-0.020224,0.72609,-0.068165,0.37072,-0.70401,0.079626,0.24083,0.018283,4.0828,0.137,0.025346
-0.64205,0.81925,2.4254,0.62911,1.2903,-0.69377,0.053916,0.24712,0.019558,4.4586,0.2007,0.034916
-0.28066,-0.61637,-1.9805,1.3787,0.029263,0.74398,0.40239,0.24251,0.010286,4.5105,0.16653,0.004452
-1.1624,0.18586,2.707,-0.21806,0.29411,0.17689,0.15447,0.34322,0.0063177,5.2725,0.11411,0.015838
-0.28836,0.97514,3.0807,0.62574,1.1725,-0.72234,0.12331,0.24345,0.0061209,5.091,0.18586,0.014571
-2.0437,0.39774,-1.7186,-0.079262,-0.097968,-0.33412,0.059525,0.30716,0.010281,5.5353,0.019351,0.0066109
0.41956,-1.2339,2.2847,0.15348,-0.3136,0.081492,0.091606,0.23031,0.0076717,5.2441,0.085399,0.020122
2.2763,0.93664,-1.0877,-0.29457,0.42624,-0.1586,0.058356,0.22642,0.01736,1.5347,0.044653,0.031466
1.7282,0.20284,2.5588,-0.22168,-0.63199,-0.17025,0.07527,0.17499,0.014641,5.4353,0.16376,0.016243
-0.85308,1.0735,-1.1204,2.0399,-0.19744,0.16521,0.065598,0.37149,0.01483,0.68058,0.30857,0.041252
0.60047,-0.24994,0.21361,0.20489,-0.88001,0.074373,0.10281,0.22282,0.017664,5.1166,0.10174,0.01869
-1.6573,-0.8849,0.81248,-0.49579,-1.2444,-0.24179,0.21195,0.3999,0.017304,4.5669,0.20397,0.015787
-1.7098,0.72024,0.60614,0.60167,-0.50685,0.097825,0.10723,0.25208,0.0090627,4.9339,0.17714,0.020431
-0.49207,-0.24493,-3.0167,-0.554,0.43782,0.19704,0.2758,0.30829,0.015461,1.6699,0.17324,0.0097025
0.16077,-0.71007,-0.053265,0.30955,1.0638,-0.10537,0.21732,0.21693,0.018331,5.5645,0.13098,0.0071047
1.0232,0.66068,-1.6468,0.45773,0.23291,0.45783,0.25941,0.26687,0.01291,4.9375,0.060404,0.0094432
-0.15392,1.1637,-0.98263,0.73235,-0.57753,-0.4827,0.34275,0.32586,0.016511,4.6892,0.088579,0.0085217
3.1269,0.21078,2.7298,0.01739,0.41653,-1.115,0.094972,0.24576,0.01934,4.6159,0.18356,0.021995
-2.6186,0.15083,1.4418,0.42583,0.37297,1.1281,0.086043,0.2151,0.014335,4.9118,0.22089,0.019964
2.8192,-0.45436,0.86594,-0.44179,1.2223,-1.1936,0.094222,0.22981,0.0093562,4.8073,0.3308,0.01907
-1.5064,-0.76943,1.6994,0.20922,-0.47653,0.6264,0.16018,0.36578,0.0091889,1.4898,0.13099,0.01973
-2.8241,0.36965,-1.8568,-0.22096,-0.84634,-1.0794,0.096228,0.33108,0.0079011,4.0855,0.17605,0.018105
-0.53153,1.4792,0.31701,-0.54801,-0.77364,-0.95226,0.061358,0.35519,0.018159,0.11998,0.11827,0.043312
2.4174,-0.22903,0.46738,-0.44048,-0.48589,0.34045,0.09678,0.46243,0.019051,0.44597,0.13792,0.042125
-1.2691,0.35794,-2.559,0.29835,0.7114,-0.6958,0.13246,0.46701,0.0083073,1.1275,0.079852,0.017814
-1.3307,0.30485,0.62944,-0.38632,1.554,0.45355,0.15418,0.43245,0.0087744,4.9292,0.32994,0.023403
-2.4717,1.056,-1.1105,-0.97921,1.1018,-0.11153,0.026396,0.10374,0.018756,5.1173,0.25303,0.032139
-1.9037,0.33613,-0.15935,-0.049947,0.042399,-0.80555,0.21994,0.41899,0.0053261,5.295,0.15538,0.011099
1.8758,0.62945,0.89827,-0.30128,-0.47775,0.22874,0.088655,0.23112,0.017423,5.2258,0.056089,0.022108
2.1392,-0.24464,-0.80852,-0.60499,0.79488,0.55652,0.14653,0.43612,0.010648,1.4531,0.11194,0.028023
-0.75599,-0.77665,-1.1142,0.47839,-1.5281,-0.30689,0.25851,0.36637,0.017248,1.3712,0.22016,0.011777
1.7431,-1.1061,-1.4774,-0.42167,0.011176,0.45512,0.14359,0.29794,0.015972,2.6099,0.053045,0.016518
-0.76498,0.66625,-1.702,0.73649,1.1827,-0.42644,0.40446,0.48562,0.018023,4.6103,0.18542,0.010497
-2.2589,-0.75169,0.56737,-0.43709,1.1269,0.86479,0.11955,0.25129,0.0082274,3.2501,0.18199,0.016511
-2.7427,0.54662,-2.5793,0.26593,0.27145,-0.56392,0.040801,0.41849,0.018917,3.3563,0.03967,0.027112
0.045689,-0.98992,0.86367,-0.20801,-0.62489,-0.0079675,0.069112,0.27221,0.014458,2.3776,0.072323,0.033572
2.9948,-0.080935,-1.2865,1.3684,0.40174,0.55199,0.062592,0.1289,0.019747,4.0892,0.27213,0.01775
0.32934,-0.19456,-1.0743,0.76107,-0.25005,0.44544,0.42995,0.16027,0.0030019,5.2415,0.088658,0.0020963
-2.1318,-0.82854,0.75782,-0.019667,0.54539,-0.83086,0.30321,0.40006,0.0095987,1.4374,0.187,0.011099
-2.2095,0.71182,2.677,-0.21158,0.7435,0.20839,0.11143,0.26026,0.014332,5.0218,0.13719,0.02023
2.4083,1.3707,-2.0364,0.55202,-0.47494,-0.05566,0.076179,0.1601,0.013034,5.3126,0.20267,0.016426
0.99578,-1.2833,-0.70031,0.36243,0.77392,-0.42663,0.1554,0.26068,0.019991,4.4572,0.089198,0.013915
-2.7944,0.13092,-0.92782,-0.6289,0.0053685,-0.53671,0.10219,0.3445,0.00811,5.0087,0.16486,0.01758
-1.0244,-1.2044,2.4425,0.47187,0.098907,0.29742,0.032061,0.2366,0.016594,1.1355,0.066985,0.038722
3.0184,0.14272,2.7092,-0.71775,-0.15244,0.49593,0.037043,0.13345,0.019965,5.025,0.11854,0.027983
-1.6738,-0.84765,2.0245,0.14827,-1.1974,-0.42297,0.073728,0.12016,0.0048392,5.4999,0.25607,0.0031994
-0.69652,-0.46793,2.699,-0.28465,0.20901,-0.060101,0.057146,0.3107,0.014961,1.7202,0.055312,0.041365
-1.1135,-1.3789,-0.11747,0.5327,0.12828,-0.44442,0.11673,0.25739,0.013489,2.0915,0.050284,0.01897
1.9825,-0.9666,-0.94978,-0.5213,0.35754,0.3601,0.11476,0.26222,0.014317,5.0956,0.081759,0.018253
2.3359,-1.0177,-1.0774,0.29932,0.04161,0.087973,0.046563,0.215,0.014075,0.92266,0.044633,0.039371
2.857,-0.54423,-0.74423,0.16721,0.23181,0.43075,0.060811,0.22571,0.019957,4.2892,0.11504,0.031025
-3.1054,0.93466,2.768,-0.61902,0.74406,-0.17739,0.11578,0.49464,0.011414,1.4936,0.1184,0.032874
-0.27962,-1.4571,2.0722,0.79203,-0.069364,0.96715,0.071208,0.26197,0.0076529,3.7251,0.17571,0.017374
-0.30941,-1.4698,0.55851,0.7083,-1.0591,-0.37622,0.062671,0.11291,0.010573,5.2433,0.24561,0.014196
0.35781,-0.72239,2.9997,-0.8825,0.12659,0.29516,0.1084,0.37048,0.0083754,5.4146,0.10726,0.020576
2.3985,1.5203,1.7896,-0.17438,0.4049,0.05508,0.20357,0.35231,0.0090535,3.4068,0.053752,0.014929
-2.5066,1.2282,0.96886,0.15955,0.21453,0.62989,0.081426,0.31305,0.0083085,1.1689,0.0784,0.038893
0.3704,-0.47849,2.9358,-0.45561,-0.19061,-0.7972,0.078473,0.32724,0.016928,1.2549,0.097597,0.034724
1.6593,-0.1282,-1.5886,-0.19474,-0.94757,-0.86517,0.2069,0.39288,0.01871,2.8524,0.18217,0.016053
-1.5429,0.80173,-1.7128,0.72198,0.090276,0.64008,0.15636,0.42241,0.013126,1.8674,0.081857,0.023312
-2.6095,-1.5316,2.9298,-0.44456,0.21448,-0.54089,0.043761,0.22094,0.018586,0.36075,0.038349,0.039358
-1.036,0.95925,1.3182,1.505,0.15264,0.85722,0.047122,0.090138,0.019874,4.8182,0.31955,0.012561
1.0056,0.94509,0.99117,-0.16886,-0.11065,0.16555,0.064925,0.31817,0.0085822,0.35242,0.013682,0.078892
-1.1554,0.53736,1.8543,-0.82854,-0.22138,-0.078647,0.074013,0.47341,0.013643,3.7975,0.14014,0.039234
-0.84761,-0.6424,0.73466,-1.0761,-0.2648,0.66176,0.23267,0.24561,0.0064586,5.2056,0.13216,0.0089856
-1.4313,-1.0365,0.38694,0.37499,0.33826,0.84629,0.20161,0.2202,0.01045,4.3849,0.073286,0.0090247
-0.64683,0.23025,0.57648,-0.69786,-0.22824,1.0177,0.18254,0.29599,0.018906,2.0498,0.11227,0.013814
-2.8978,-1.0329,2.513,0.0054644,-0.65932,0.21636,0.1302,0.26237,0.0086763,5.2674,0.12259,0.017889
-0.72503,1.3089,-1.3157,0.64124,0.91532,0.19097,0.099323,0.40637,0.0092577,0.78942,0.1127,0.020829
2.0525,-0.63584,-1.2448,0.43427,-0.070899,-0.57069,0.082235,0.31124,0.01993,1.2664,0.057631,0.03165
-0.2674,0.69016,-0.84382,0.29793,-0.25235,0.4699,0.22404,0.23071,0.018935,1.1583,0.033682,0.0082586
-1.3277,0.30204,-2.9217,-0.027149,0.034694,-0.76709,0.20127,0.26851,0.019971,5.2031,0.081832,0.010133
-0.35013,0.67663,2.582,-0.16363,0.81468,-0.41913,0.13404,0.25793,0.0090913,2.235,0.1475,0.016106
1.4657,-0.37386,2.3079,0.33512,0.13082,0.40048,0.13396,0.35126,0.016944,4.9909,0.1084,0.021013
-2.3389,0.24491,1.4875,-0.55043,-0.090457,-0.41199,0.08332,0.29538,0.019494,4.9014,0.16002,0.031362
-2.2904,-0.85761,-0.50986,-0.20476,0.23087,-0.87757,0.043583,0.37852,0.019633,0.39833,0.076178,0.057107
-1.5902,-0.54986,1.3669,-1.7698,0.62024,0.11943,0.09851,0.19095,0.019989,4.4255,0.27256,0.015733
